model	io_type	io_size	percentile	latency	cnt	mints	maxts
HFA	nsRead	512.0	94	24.373428571428571428571428571428571429	213054	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	nsRead	512.0	95	27.041000000000000000000000000000000000	213054	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	nsRead	512.0	96	30.659153846153846153846153846153846154	213054	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	nsRead	512.0	97	36.068565789473684210526315789473684211	213054	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	nsRead	512.0	98	45.542582288610296078954387836756468392	213054	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	nsRead	512.0	99	67.613444444444444444444444444444444444	213054	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	0	0.000000000000000000000000000000000000	1564566	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	1	0.099062500000000000000000000000000000	1564566	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	2	0.105713253012048192771084337349397590	1564566	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	3	0.109539347408829174664107485604606526	1564566	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	4	0.112299890948745910577971646673936750	1564566	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	5	0.114498680738786279683377308707124011	1564566	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	6	0.116347893915756630265210608424336973	1564566	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	7	0.117965844402277039848197343453510436	1564566	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	8	0.119416619495075285859843767689346768	1564566	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	9	0.120748577929465301478953356086461889	1564566	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	10	0.121984941989632189582819057022957294	1564566	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	11	0.123146153846153846153846153846153846	1564566	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	12	0.124252480705622932745314222712238148	1564566	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	13	0.125312053571428571428571428571428571	1564566	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	14	0.126332913854250085802539755176753232	1564566	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	15	0.127320625610948191593352883675464321	1564566	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	16	0.128280821917808219178082191780821918	1564566	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	17	0.129217391304347826086956521739130435	1564566	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	18	0.130132029339853300733496332518337408	1564566	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	19	0.131028256675172714259040268874089749	1564566	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	20	0.131913834951456310679611650485436893	1564566	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	21	0.132782634032634032634032634032634033	1564566	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	22	0.133642532855436081242532855436081243	1564566	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	23	0.134493767976989453499520613614573346	1564566	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	24	0.135336766220391349124613800205973223	1564566	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	25	0.136175863296546813812744749021003916	1564566	2022-02-22 00:00:00	2022-02-25 23:59:04
HFA	write	32.0	26	0.137009841029523088569265707797123391	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	27	0.137846190888953096407589328710391987	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	28	0.138678571428571428571428571428571429	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	29	0.139508467400508044030482641828958510	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	30	0.140339869281045751633986928104575163	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	31	0.141171755725190839694656488549618321	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	32	0.142004653274316195664510271251844286	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	33	0.142844907407407407407407407407407407	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	34	0.143685823754789272030651340996168582	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	35	0.144530303030303030303030303030303030	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	36	0.145381974248927038626609442060085837	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	37	0.146238822992700729927007299270072993	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	38	0.147101423487544483985765124555160142	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	39	0.147973063973063973063973063973063973	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	40	0.148848081023454157782515991471215352	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	41	0.149732078724321218215773595747737394	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	42	0.150628185907046476761619190404797601	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	43	0.151535433070866141732283464566929134	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	44	0.152458100558659217877094972067039106	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	45	0.153391592920353982300884955752212389	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	46	0.154341463414634146341463414634146341	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	47	0.155308949416342412451361867704280156	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	48	0.156293577981651376146788990825688073	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	49	0.157296692607003891050583657587548638	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	50	0.158325000000000000000000000000000000	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	51	0.159376137997125059894585529468136080	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	52	0.160458333333333333333333333333333333	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	53	0.161570345408593091828138163437236731	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	54	0.162722347279360397422960490568966856	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	55	0.163916493390761918906876578048418239	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	56	0.165152022315202231520223152022315202	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	57	0.166437956204379562043795620437956204	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	58	0.167775595925653680562847842066575659	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	59	0.169164444444444444444444444444444444	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	60	0.170614678899082568807339449541284404	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	61	0.172119480519480519480519480519480519	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	62	0.173692592592592592592592592592592593	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	63	0.175333333333333333333333333333333333	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	64	0.177062222222222222222222222222222222	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	65	0.178890410958904109589041095890410959	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	66	0.180818380743982494529540481400437637	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	67	0.182876094276094276094276094276094276	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	68	0.185060428849902534113060428849902534	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	69	0.187391509433962264150943396226415094	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	70	0.189868421052631578947368421052631579	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	71	0.192506530380465644520159000567859171	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	72	0.195338947368421052631578947368421053	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	73	0.198355555555555555555555555555555556	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	74	0.201540862821134270479883664566165778	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	75	0.204875000000000000000000000000000000	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	76	0.208363636363636363636363636363636364	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	77	0.212070588235294117647058823529411765	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	78	0.216018018018018018018018018018018018	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	79	0.220270270270270270270270270270270270	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	80	0.224892857142857142857142857142857143	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	81	0.230091886608015640273704789833822092	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	82	0.236199261992619926199261992619926199	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	83	0.243569506726457399103139013452914798	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	84	0.253056074766355140186915887850467290	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	85	0.266090700344431687715269804822043628	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	86	0.285494068387997208653175157013258897	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	87	0.317625000000000000000000000000000000	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	88	0.379000000000000000000000000000000000	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	89	0.487019933554817275747508305647840532	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	90	0.545229719484457922668688400303260045	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	91	0.576888235294117647058823529411764706	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	92	0.602250000000000000000000000000000000	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	93	0.625590909090909090909090909090909091	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	94	0.650357142857142857142857142857142857	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	95	0.679066666666666666666666666666666667	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	96	0.714227272727272727272727272727272727	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	97	0.773769230769230769230769230769230769	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	98	0.935215069146399618502622794468288031	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
HFA	write	32.0	99	1.444641129032258064516129032258064516	1564565	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	0	0.000000000000000000000000000000000000	127662	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	1	0.203655172413793103448275862068965517	127662	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	2	0.288000000000000000000000000000000000	127662	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	3	0.356666666666666666666666666666666667	127662	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	4	0.431500000000000000000000000000000000	127662	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	5	0.528000000000000000000000000000000000	127662	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	6	0.622666666666666666666666666666666667	127662	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	7	0.710400000000000000000000000000000000	127662	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	8	0.787281046602447279354334808643582400	127662	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	9	0.854620689655172413793103448275862069	127662	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	10	0.920500000000000000000000000000000000	127662	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	11	0.979887669406798489224616751832926016	127661	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	12	1.034440476190476190476190476190476190	127661	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	13	1.085311258278145695364238410596026490	127661	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	14	1.131000000000000000000000000000000000	127661	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	15	1.174000000000000000000000000000000000	127661	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	16	1.215416782054832456383273331487122681	127661	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	17	1.255500000000000000000000000000000000	127661	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	18	1.294927180783817951959544879898862200	127661	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	19	1.333000000000000000000000000000000000	127661	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	20	1.369705298013245033112582781456953642	127661	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	21	1.404062074829931972789115646258503401	127661	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	22	1.437000000000000000000000000000000000	127661	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	23	1.469627009646302250803858520900321543	127661	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	24	1.501766666666666666666666666666666667	127661	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	25	1.533000000000000000000000000000000000	127661	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	26	1.563093070652173913043478260869565217	127661	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	27	1.592013245033112582781456953642384106	127661	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	28	1.620000000000000000000000000000000000	127661	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	29	1.647859743762643290627107215104517869	127661	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	30	1.675081029185867895545314900153609831	127661	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	31	1.701971428571428571428571428571428571	127661	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	32	1.728164556962025316455696202531645570	127661	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	33	1.753980645161290322580645161290322581	127661	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	34	1.779192872117400419287211740041928721	127661	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	35	1.804084635416666666666666666666666667	127661	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	36	1.828544642857142857142857142857142857	127661	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	37	1.852320689655172413793103448275862069	127661	2022-02-22 00:00:00	2022-02-25 23:59:00
AFA	nsRead	256.0	38	1.875533333333333333333333333333333333	127661	2022-02-22 00:00:00	2022-02-25 23:59:00
